0,,,
,ゆく　,逝く,⇔行く
,いく,逝く,⇔行く
清,セイ　,清潔，清算，粛清,清水（しみず）
,　ショウ　,六根清浄,
,きよい　,清い，清らかだ,
,きよまる　,清まる,
,きよめる,清める,
盛,セイ　,盛大，隆盛，全盛,
,　ジョウ　,繁盛,
,もる　,盛る，盛り上がる,
,さかる　,燃え盛る，盛り，花盛り,
,さかん,盛んだ，盛んに,
婿,セイ　,女婿,
,むこ,婿，花婿,
晴,セイ　,晴天，晴雨，快晴,
,はれる　,晴れる，晴れ，晴れやかだ,
,はらす,晴らす，気晴らし,
勢,セイ　,勢力，優勢，情勢,
,いきおい,勢い,
聖,セイ,聖書，聖人，神聖,
誠,セイ　,誠実，誠意，至誠,
,まこと,誠，誠に,
精,セイ　,精米，精密，精力,
,　ショウ,精進，不精,
製,セイ,製造，製鉄，鉄製,
誓,セイ　,誓約，誓詞，宣誓,
,ちかう,誓う，誓い,
静（靜）,セイ　,静止，静穏，安静,
,　ジョウ　,静脈,
,しず　,静々と，静けさ,
,しずか　,静かだ,
,しずまる　,静まる,⇔鎮まる
,しずめる,静める,⇔鎮める，沈める
請,セイ　,請求，請願，申請,
,　シン　,普請,
,こう　,請う,⇔乞う
,うける,請ける，請負，下請け,⇔受ける
整,セイ　,整理，整列，調整,
,ととのえる　,整える,⇔調える
,ととのう,整う,⇔調う
醒,セイ,覚醒,
税,ゼイ,税金，免税，関税,
夕,セキ　,今夕，一朝一夕,七夕（たなばた）
,ゆう,夕方，夕日，夕べ,
斥,セキ,斥候，排斥,
石,セキ　,石材，岩石，宝石,
,　シャク　,磁石,
,　コク　,石高，千石船,
,いし,石，小石,
赤,セキ　,赤道，赤貧，発赤,
,　シャク　,赤銅,
,あか　,赤，赤字，赤ん坊,真っ赤（まっか）
,あかい　,赤い,
,あからむ　,赤らむ,
,あからめる,赤らめる,
昔,セキ　,昔日，昔年，昔時,
,　シャク　,今昔,
,むかし,昔，昔話,
析,セキ,析出，分析，解析,
席,セキ,席上，座席，出席,寄席（よせ）
脊,セキ,脊髄，脊柱,
隻,セキ,隻手，数隻,
惜,セキ　,惜敗，痛惜，愛惜,
,おしい　,惜しい,
,おしむ,惜しむ，負け惜しみ,
戚,セキ,親戚,
責,セキ　,責務，責任，職責,
,せめる,責める，責め,
跡,セキ　,追跡，旧跡，遺跡,⇔後，痕
,あと,跡，足跡，屋敷跡,
積,セキ　,積雪，蓄積，面積,
,つむ　,積む，下積み,
,つもる,積もる，見積書,
績,セキ,紡績，成績，業績,
籍,セキ,書籍，戸籍，本籍,
切,セツ　,切断，親切，切に,
,　サイ　,一切,
,きる　,切る,⇔斬る
,きれる,切れる,
折,セツ　,折衷，折衝，屈折,
,おる　,折る，折り紙，折り箱,
,おり　,折，……する折,
,おれる,折れる，名折れ,
拙,セツ　,拙劣，拙速，巧拙,
,つたない,拙い,
窃（竊）,セツ,窃盗，窃取,
接,セツ　,接触，接待，直接,⇔継ぐ
,つぐ,接ぐ，接ぎ木，骨接ぎ,
設,セツ　,設立，設備，建設,
,もうける,設ける,
雪,セツ　,雪辱，降雪，積雪,雪崩（なだれ）
,ゆき,雪，雪解け，初雪,吹雪（ふぶき）
摂（攝）,セツ,摂取，摂生,
節（節）,セツ　,節約，季節，関節,
,　セチ　,お節料理,
,ふし,節，節穴,
説,セツ　,説明，小説，演説,
,　ゼイ　,遊説,
,とく,説く,
舌,ゼツ　,舌端，弁舌，筆舌,
,した,舌，猫舌，二枚舌,
絶,ゼツ　,絶妙，絶食，断絶,⇔裁つ，断つ
,たえる　,絶える,
,たやす　,絶やす,
,たつ,絶つ,
千,セン　,千円，千人力，千差万別,
,ち,千草，千々に,
川,セン　,川柳，河川,
,かわ,川，川岸，小川,川原（かわら）
,,,⇔河
仙,セン,仙骨，仙人，酒仙,
占,セン　,占拠，占星術，独占,
,しめる　,占める，買い占め,
,うらなう,占う，占い,
先,セン　,先方，先生，率先,
,さき,先，先立つ,
宣,セン,宣言，宣誓，宣伝,
専（專）,セン　,専門，専属，専用,
,もっぱら,専ら,
泉,セン　,泉水，源泉，温泉,
,いずみ,泉,
浅（淺）,セン　,浅薄，浅学，深浅,
,あさい,浅い，浅瀬，遠浅,
洗,セン　,洗面，洗練，洗剤,
,あらう,洗う,
染,セン　,染色，染料，汚染,
,そめる　,染める，染め物,
,そまる　,染まる,
,しみる　,染みる，油染みる,
,しみ,染み，染み抜き,
扇,セン　,扇子，扇風機，扇状地,
,おうぎ,扇，舞扇,
栓,セン,栓，給水栓，消火栓,
旋,セン,旋回，旋律，周旋,
船,セン　,船舶，乗船，汽船,⇔舟
,ふね　,船，大船，親船,
,　ふな,船旅，船賃,
戦（戰）,セン　,戦争，苦戦，論戦,⇔闘う
,いくさ　,戦，勝ち戦,
,たたかう,戦う，戦い,
煎,セン　,煎茶,＊（（付）第２の３参照）
,いる,煎る，煎り豆,
羨,セン　,羨望,
,うらやむ　,羨む,
,うらやましい,羨ましい,
腺,セン,前立腺，涙腺,
詮,セン,詮索，所詮,＊（（付）第２の３参照）
践（踐）,セン,実践,
箋,セン,処方箋，便箋,＊（（付）第２の３参照）
銭（錢）,セン　,銭湯，金銭,
,ぜに,銭，銭入れ，小銭,
潜（潛）,セン　,潜水，潜在的，沈潜,
,ひそむ　,潜む,
,もぐる,潜る，潜り込む,
線,セン,線路，点線，光線,
遷,セン,遷延，遷都，変遷,
選,セン　,選択，選挙，当選,
,えらぶ,選ぶ,
薦,セン　,推薦，自薦,⇔進める，勧める
,すすめる,薦める,
繊（纖）,セン,繊細，繊維，化繊,
鮮,セン　,鮮魚，鮮明，新鮮,
,あざやか,鮮やかだ,
全,ゼン　,全部，全国，完全,
,まったく　,全く，全うする,
,すべて,全て,
前,ゼン　,前後，以前，空前,
,まえ,前，前向き，名前,
善,ゼン　,善悪，善処，慈善,⇔良い
,よい,善い,
然,ゼン　,当然，自然，必然,
,ネン,天然,
禅（禪）,ゼン,禅宗，禅寺，座禅,
漸,ゼン,漸次，漸進的，東漸,
膳,ゼン,膳，配膳,
繕,ゼン　,修繕，営繕,
,つくろう,繕う，繕い,
狙,ソ　,狙撃,
,ねらう,狙う，狙い,
阻,ソ　,阻止，阻害，険阻,
,はばむ,阻む,
祖（祖）,ソ,祖父，祖述，元祖,
租,ソ,租税，公租公課,
素,ソ　,素材，元素，平素,素人（しろうと）
,ス,素顔，素手，素性,
措,ソ,措置，措辞，挙措,
粗,ソ　,粗密，粗野，精粗,⇔荒い
,あらい,粗い,
組,ソ　,組織，組成，改組,
,くむ　,組む，組み込む,
,くみ,組，組長，赤組,
疎,ソ　,疎密，疎外，親疎,
,うとい　,疎い,
,うとむ,疎む，疎ましい,
訴,ソ　,訴訟，告訴，哀訴,
,うったえる,訴える，訴え,
塑,ソ,塑像，彫塑，可塑性,
遡（遡）,ソ　,遡及，遡上,（遡）＝許容字体，
,さかのぼる,遡る,＊（（付）第２の１参照）
礎,ソ　,礎石，基礎，定礎,
,いしずえ,礎,
双（雙）,ソウ　,双肩，双方，無双,⇔二
,ふた,双子，双葉,
壮（壯）,ソウ,壮大，壮健，強壮,
早,ソウ　,早朝，早晩，早々に,早乙女（さおとめ）
,　サッ　,早速，早急,早苗（さなえ）
,はやい　,早い，早口，素早い,⇔速い
,はやまる　,早まる,⇔速まる
,はやめる,早める,⇔速める
争（爭）,ソウ　,争議，競争，紛争,
,あらそう,争う，争い,
走,ソウ　,走行，競走，滑走,師走（しわす）
,はしる,走る，先走る,
奏,ソウ　,奏楽，演奏，合奏,
,かなでる,奏でる,
相,ソウ　,相当，相談，真相,相撲（すもう）
,ショウ　,首相，宰相,
,あい,相手，相宿,
荘（莊）,ソウ,荘厳，荘重，別荘,
草,ソウ　,草案，雑草，牧草,草履（ぞうり）
,くさ,草，草花，語り草,
送,ソウ　,送別，放送，運送,⇔贈る
,おくる,送る，見送り,
倉,ソウ　,倉庫，穀倉,⇔蔵
,くら,倉，倉敷料,
捜（搜）,ソウ　,捜索，捜査,⇔探す
,さがす,捜す,
挿（插）,ソウ　,挿入，挿話,⇔差す，刺す，指す
,さす,挿す，挿絵，挿し木,
桑,ソウ　,桑園,
,くわ,桑，桑畑,
巣（巢）,ソウ　,営巣，卵巣，病巣,
,す,巣，巣箱，巣立つ,
掃,ソウ　,掃除，清掃，一掃,
,はく,掃く,
曹,ソウ,法曹，法曹界，陸曹,
曽（曾）,ソウ　,曽祖父，曽孫,
,　ゾ,未曽有,
爽,ソウ　,爽快,
,さわやか,爽やかだ,
窓,ソウ　,車窓，同窓，深窓,
,まど,窓，窓口，出窓,
創,ソウ　,創造，独創，刀創,⇔作る，造る
,つくる,創る,
喪,ソウ　,喪失,
,も,喪，喪服，喪主,
痩（瘦）,ソウ　,痩身,
,やせる,痩せる,
葬,ソウ　,葬儀，埋葬，会葬,
,ほうむる,葬る,
装（裝）,ソウ　,装置，服装，変装,
,ショウ　,装束，衣装,
,よそおう,装う，装い,
僧（僧）,ソウ,僧院，高僧，尼僧,
想,ソウ　,想像，感想，予想,
,　ソ,愛想,
層（層）,ソウ,層雲，高層，断層,
総（總）,ソウ,総合，総意，総括,
遭,ソウ　,遭遇，遭難,⇔合う，会う
,あう,遭う,
槽,ソウ,水槽，浴槽,
踪,ソウ,失踪,
操,ソウ　,操縦，操作，節操,
,みさお　,操,
,あやつる,操る，操り人形,
燥,ソウ,乾燥，焦燥，高燥,
霜,ソウ　,霜害，晩霜,
,しも,霜，霜柱，初霜,
騒（騷）,ソウ　,騒動，騒音，物騒,
,さわぐ,騒ぐ，騒ぎ，騒がしい,
藻,ソウ　,藻類，海藻，詞藻,
,も,藻,
造,ゾウ　,造船，造花，構造,⇔作る，創る
,つくる,造る,
像,ゾウ,肖像，現像，想像,
増（增）,ゾウ　,増減，増加，激増,
,ます　,増す，水増し,
,ふえる　,増える,⇔殖える
,ふやす,増やす,⇔殖やす
憎（憎）,ゾウ　,憎悪，愛憎,
,にくむ　,憎む,
,にくい　,憎い，憎さ,
,にくらしい　,憎らしい,
,にくしみ,憎しみ,
蔵（藏）,ゾウ　,蔵書，貯蔵，土蔵,⇔倉
,くら,蔵，酒蔵,
贈（贈）,ゾウ　,贈与，贈呈，贈答,
,　ソウ　,寄贈,「寄贈」は，「キゾウ」とも。
,おくる,贈る，贈り物,⇔送る
臓（臟）,ゾウ,臓器，内臓，心臓,
即（卽）,ソク,即応，即席，即興,
束,ソク　,束縛，結束，約束,
,たば,束，花束，束ねる,
足,ソク　,足跡，遠足，補足,足袋（たび）
,あし　,足，足音，素足,⇔脚
,たりる　,足りる,
,たる　,舌足らず,
,たす,足す,
促,ソク　,促進，促成，催促,
,うながす,促す,
則,ソク,法則，鉄則，変則,
息,ソク　,休息，消息，子息,息吹（いぶき）
,いき,息，息巻く，吐息,息子（むすこ）
捉,ソク　,捕捉,⇔捕らえる
,とらえる,捉える,
速,ソク　,速度，敏速，時速,⇔早い
,はやい　,速い，速さ,⇔早める
,はやめる　,速める,⇔早まる
,はやまる　,速まる,
,すみやか,速やかだ,
側,ソク　,側面，側近，側壁,「かわ」とも。
,がわ,側，裏側，片側,
測,ソク　,測量，目測，推測,⇔計る，量る，図る
,はかる,測る,
俗,ゾク,俗事，風俗，民俗,
族,ゾク,一族，家族，民族,
属（屬）,ゾク,属性，従属，金属,
賊,ゾク,賊軍，盗賊,
続（續）,ゾク　,続出，続行，連続,
,つづく　,続く，続き,
,つづける,続ける,
卒,ソツ,卒業，卒中，兵卒,
率,ソツ　,率先，引率，軽率,
,リツ　,比率，能率，百分率,
,ひきいる,率いる,
存,ソン　,存在，存続，既存,
,ゾン,存分，保存，存じます,
村,ソン　,村長，村落，農村,
,むら,村，村里，村芝居,
孫,ソン　,子孫，嫡孫,
,まご,孫,
尊,ソン　,尊敬，尊大，本尊,
,たっとい　,尊い,⇔貴い
,とうとい　,尊い,⇔貴い
,たっとぶ　,尊ぶ,⇔貴ぶ
,とうとぶ,尊ぶ,⇔貴ぶ
損,ソン　,損失，欠損，破損,
,そこなう　,損なう，見損なう,
,そこねる,損ねる,
遜（遜）,ソン,謙遜，不遜,（遜）＝許容字体，
,,,＊（（付）第２の１参照）
他,タ　,他国，自他，排他的,⇔外
,ほか,他，○○の他,
多,タ　,多少，多数，雑多,
,おおい,多い,
汰,タ,沙汰,
打,ダ　,打撃，打破，乱打,⇔撃つ，討つ
,うつ,打つ,
妥,ダ,妥当，妥結，妥協,
唾,ダ　,唾液，唾棄,固唾（かたず）
,つば,唾，眉唾,「唾」は，「つばき」とも。
堕（墮）,ダ,堕落,
惰,ダ,惰眠，惰気，怠惰,
駄,ダ,駄菓子，駄作，無駄,
太,タイ　,太陽，太鼓，皇太子,太刀（たち）
,タ　,丸太,
,ふとい　,太い,
,ふとる,太る,
対（對）,タイ　,対立，絶対，反対,
,ツイ,対句，一対,
体（體）,タイ　,体格，人体，主体,
,テイ　,体裁，風体,
,からだ,体，体つき,
耐,タイ　,耐久，耐火，忍耐,⇔堪える
,たえる,耐える,
待,タイ　,待機，待遇，期待,
,まつ,待つ，待ち遠しい,
怠,タイ　,怠惰，怠慢,
,おこたる　,怠る,
,なまける,怠ける，怠け者,
胎,タイ,胎児，受胎，母胎,
退,タイ　,退却，退屈，進退,立ち退く（たちのく）
,しりぞく　,退く,
,しりぞける,退ける,
帯（帶）,タイ　,携帯，地帯，連帯,
,おびる　,帯びる,
,おび,帯，角帯,
泰,タイ,泰然，泰斗，安泰,
堆,タイ,堆積,
袋,タイ　,風袋，郵袋,足袋（たび）
,ふくろ,袋，紙袋,
逮,タイ,逮捕，逮夜,
替,タイ　,代替,為替（かわせ）
,かえる　,替える，両替,⇔換える，代える，変える
,かわる,替わる,⇔換わる，代わる，変わる
貸,タイ　,貸借，貸与，賃貸,
,かす,貸す，貸し,
隊,タイ,隊列，軍隊，部隊,
滞（滯）,タイ　,滞在，滞貨，沈滞,
,とどこおる,滞る,
態,タイ,態勢，形態，容態,
戴,タイ,戴冠，頂戴,
大,ダイ　,大小，大胆，拡大,大人（おとな）
,タイ　,大衆，大した，大して,大和（やまと）
,おお　,大型，大通り，大水,
,おおきい　,大きい，大きさ，大きな,
,おおいに,大いに,
代,ダイ　,代理，世代，現代,⇔換わる，替わる，変わる
,タイ　,代謝，交代,⇔換える，替える，変える
,かわる　,代わる，代わり,
,かえる　,代える,
,よ　,代，神代,
,しろ,代物，苗代,
台（臺）,ダイ　,台地，灯台，一台,
,タイ,台風，舞台,
第,ダイ,第一，第三者，及第,
題,ダイ,題名，問題，出題,
滝（瀧）,たき,滝，滝つぼ,
宅,タク,宅地，自宅，帰宅,
択（擇）,タク,選択，採択，二者択一,
沢（澤）,タク　,光沢，潤沢,
,さわ,沢,
卓,タク,卓越，卓球，食卓,
拓,タク,拓本，開拓,
託,タク,託宣，委託，結託,
濯,タク,洗濯,
諾,ダク,諾否，承諾，快諾,
濁,ダク　,濁流，濁音，清濁,
,にごる　,濁る，濁り,
,にごす,濁す,
但,ただし,但し，但し書き,
達,タツ,達人，調達，伝達,友達（ともだち）
脱,ダツ　,脱衣，脱出，虚脱,
,ぬぐ　,脱ぐ,
,ぬげる,脱げる,
奪,ダツ　,奪回，奪取，争奪,
,うばう,奪う，奪い取る,
棚,たな,棚，戸棚，大陸棚,
誰,だれ,誰,
丹,タン,丹念，丹精,
旦,タン　,一旦，元旦,
,ダン,旦那,
担（擔）,タン　,担当，担架，負担,
,かつぐ　,担ぐ,
,になう,担う,
単（單）,タン,単独，単位，簡単,
炭,タン　,炭鉱，木炭，石炭,
,すみ,炭，炭火，消し炭,
胆（膽）,タン,大胆，落胆，魂胆,
探,タン　,探求，探訪，探知,⇔捜す
,さぐる　,探る，探り,
,さがす,探す,
淡,タン　,淡水，濃淡，冷淡,
,あわい,淡い，淡雪,
短,タン　,短歌，短所，長短,
,みじかい,短い,
嘆（嘆）,タン　,嘆息，嘆願，驚嘆,
,なげく　,嘆く，嘆き,
,なげかわしい,嘆かわしい,
端,タン　,端正，末端，極端,
,はし　,端，片端,
,は　,端数，半端，軒端,
,はた,端，川端，道端,
綻,タン　,破綻,
,ほころびる,綻びる,
誕,タン,誕生，生誕,
鍛,タン　,鍛錬,鍛冶（かじ）
,きたえる,鍛える，鍛え方,
団（團）,ダン　,団結，団地，集団,
,　トン,布団,
男,ダン　,男子，男女，男性,
,ナン　,長男，美男，善男善女,
,おとこ,男，男らしい,
段,ダン,段落，階段，手段,
断（斷）,ダン　,断絶，断定，判断,⇔裁つ，絶つ
,たつ　,断つ，塩断ち,
,ことわる,断る，断り,
弾（彈）,ダン　,弾力，弾圧，爆弾,
,ひく　,弾く，弾き手,⇔引く
,はずむ　,弾む，弾み,
,たま,弾,⇔玉，球
暖,ダン　,暖流，暖房，温暖,
,あたたか　,暖かだ,⇔温か
,あたたかい　,暖かい,⇔温かい
,あたたまる　,暖まる,⇔温まる
,あたためる,暖める,⇔温める
談,ダン,談話，談判，相談,
壇,ダン　,壇上，花壇，文壇,
,　タン,土壇場,
地,チ　,地下，天地，境地,心地（ここち）
,ジ,地面，地震，地元,意気地（いくじ）
池,チ　,貯水池，電池,
,いけ,池，古池,
知,チ　,知識，知人，通知,
,しる,知る，物知り,
値,チ　,価値，数値，絶対値,⇔価
,ね　,値，値段,
,あたい,値，値する,
恥,チ　,恥辱，無恥，破廉恥,
,はじる　,恥じる，恥じ入る,
,はじ　,恥，生き恥,
,はじらう　,恥じらう，恥じらい,
,はずかしい,恥ずかしい,
致,チ　,誘致，合致，風致,
,いたす,致す,
遅（遲）,チ　,遅延，遅刻，遅速,⇔後れる
,おくれる　,遅れる，遅れ,
,おくらす　,遅らす,
,おそい,遅い，遅咲き,
痴（癡）,チ,痴情，愚痴,
稚,チ,稚魚，稚拙，幼稚,稚児（ちご）
置,チ　,位置，放置，処置,
,おく,置く,
緻,チ,緻密，精緻,
竹,チク　,竹林，竹馬の友，爆竹,竹刀（しない）
,たけ,竹，竹やぶ，さお竹,
畜,チク,畜産，牧畜，家畜,
逐,チク,逐次，逐一，駆逐,
蓄,チク　,蓄積，蓄電池，貯蓄,
,たくわえる,蓄える，蓄え,
築,チク　,築港，建築，改築,築山（つきやま）
,きずく,築く，築き上げる,
秩,チツ,秩序,
窒,チツ,窒息，窒素,
茶,チャ　,茶色，茶番劇，番茶,
,サ,茶菓，茶話会，喫茶,
着,チャク　,着用，着手，土着,
,　ジャク　,愛着，執着,「愛着」，「執着」は，「アイチャク」，「シュウチャク」とも。
,きる　,着る，着物，晴れ着,
,きせる　,着せる，お仕着せ,⇔付く，就く
,つく　,着く，船着き場,⇔付ける，就ける
,つける,着ける,
嫡,チャク,嫡子，嫡流,
中,チュウ　,中央，中毒，胸中,⇔仲
,　ジュウ　,○○中,
,なか,中，中庭，真ん中,
仲,チュウ　,仲介，仲裁，伯仲,
,なか,仲，仲間,仲人（なこうど）
,,,⇔中
虫（蟲）,チュウ　,虫類，幼虫，害虫,
,むし,虫，毛虫,
沖,チュウ　,沖積層，沖天，沖する,
,おき,沖,
宙,チュウ,宙返り，宇宙,
忠,チュウ,忠実，忠勤，誠忠,
抽,チュウ,抽出，抽象,
注,チュウ　,注入，注意，発注,
,そそぐ,注ぐ,
昼（晝）,チュウ　,昼夜，昼食，白昼,
,ひる,昼，昼寝，真昼,
柱,チュウ　,支柱，円柱，電柱,
,はしら,柱，帆柱，大黒柱,
衷,チュウ,衷心，折衷，苦衷,
酎,チュウ,焼酎,
鋳（鑄）,チュウ　,鋳造，鋳鉄，改鋳,
,いる,鋳る，鋳物，鋳型,
駐,チュウ,駐車，駐在，進駐,
著（著）,チョ　,著名，著作，顕著,⇔表す，現す
,あらわす　,著す,
,いちじるしい,著しい，著しさ,
貯,チョ,貯蓄，貯金，貯水池,
丁,チョウ　,丁数，落丁，二丁目,
,テイ,丁字路，甲乙丙丁,
弔,チョウ　,弔問，弔辞，慶弔,
,とむらう,弔う，弔い,
庁（廳）,チョウ,庁舎，官庁，県庁,
兆,チョウ　,兆候，前兆，億兆,
,きざす　,兆す,
,きざし,兆し,
町,チョウ　,町会，市町村,⇔街
,まち,町，町外れ,
長,チョウ　,長女，長所，成長,⇔永い
,ながい,長い，長さ,
挑,チョウ　,挑戦，挑発,
,いどむ,挑む,
帳,チョウ,帳面，帳簿，通帳,蚊帳（かや）
張,チョウ　,張力，拡張，主張,⇔貼る
,はる,張る，欲張る，引っ張る,
彫,チョウ　,彫刻，彫塑，木彫,
,ほる,彫る，木彫り,
眺,チョウ　,眺望,
,ながめる,眺める，眺め,
釣,チョウ　,釣果，釣魚，釣艇,
,つる,釣る，釣り，釣り合い,
頂,チョウ　,頂上，頂点，絶頂,「山頂」の意。
,いただく　,頂く，頂き物,
,いただき,頂,
鳥,チョウ　,鳥類，野鳥，一石二鳥,鳥取（とっとり）県
,とり,鳥，鳥居，小鳥,
朝,チョウ　,朝食，早朝，今朝,今朝（けさ）
,あさ,朝，朝日，毎朝,
貼,チョウ　,貼付,「貼付」は，「テンプ」とも。
,はる,貼る,⇔張る
超,チョウ　,超越，超過，入超,
,こえる　,超える,⇔越える
,こす,超す,⇔越す
腸,チョウ,腸炎，大腸，胃腸,
跳,チョウ　,跳躍,⇔飛ぶ
,はねる　,跳ねる,
,とぶ,跳ぶ，縄跳び,
徴（徵）,チョウ,徴収，特徴，象徴,
嘲,チョウ　,嘲笑，自嘲,＊（（付）第２の３参照）
,あざける,嘲る,
潮,チョウ　,潮流，満潮，風潮,
,しお,潮，潮風,
澄,チョウ　,清澄,
,すむ　,澄む，上澄み,
,すます,澄ます，澄まし顔,
調,チョウ　,調和，調査，好調,
,しらべる　,調べる，調べ,
,ととのう　,調う,⇔整う
,ととのえる,調える,⇔整える
聴（聽）,チョウ　,聴覚，聴衆，傍聴,⇔聞く
,きく,聴く,
懲（懲）,チョウ　,懲罰，懲戒，懲役,
,こりる　,懲りる，性懲りもなく,
,こらす　,懲らす,
,こらしめる,懲らしめる,
直,チョク　,直立，直接，実直,
,ジキ　,直訴，直筆，正直,
,ただちに　,直ちに,
,なおす　,直す，手直し,⇔治す
,なおる,直る，仲直り,⇔治る
勅（敕）,チョク,勅語，勅使，詔勅,
捗,チョク,進捗,＊（（付）第２の３参照）
沈,チン　,沈滞，沈黙，浮沈,
,しずむ　,沈む，浮き沈み,
,しずめる,沈める,⇔静める，鎮める
珍,チン　,珍客，珍重，珍妙,
,めずらしい,珍しい，珍しさ，珍しがる,
朕,チン,,
陳,チン,陳列，陳謝，開陳,
賃,チン,賃金，賃上げ，運賃,
鎮（鎭）,チン　,鎮座，鎮静，重鎮,
,しずめる　,鎮める,⇔静める，沈める
,しずまる,鎮まる,⇔静まる
追,ツイ　,追跡，追放，訴追,
,おう,追う,
椎,ツイ,椎間板，脊椎,
墜,ツイ,墜落，墜死，撃墜,
通,ツウ　,通行，通読，普通,
,　ツ　,通夜,
,とおる　,通る，通り,
,とおす　,通す，通し,
,かよう,通う，通い,
痛,ツウ　,痛快，苦痛，心痛,
,いたい　,痛い，痛さ,
,いたむ　,痛む，痛み，痛ましい,⇔傷む，悼む
,いためる,痛める,⇔傷める
塚（塚）,つか,塚，貝塚,
漬,つける　,漬ける，漬物,
,つかる,漬かる,
坪,つぼ,坪数，建坪,
爪,つめ　,爪，生爪,
,　つま,爪先，爪弾く,
鶴,つる,鶴，千羽鶴,
低,テイ　,低級，低気圧，高低,
,ひくい　,低い，低さ,
,ひくめる　,低める,
,ひくまる,低まる,
呈,テイ,呈上，進呈，贈呈,
廷,テイ,宮廷，法廷，出廷,
弟,テイ　,弟妹，義弟，子弟,
,　ダイ　,兄弟,
,　デ　,弟子,
,おとうと,弟,
定,テイ　,定価，安定，決定,
,ジョウ　,定石，定紋，必定,
,さだめる　,定める，定め,
,さだまる　,定まる,
,さだか,定かだ,
底,テイ　,底流，海底，到底,
,そこ,底，奥底,
抵,テイ,抵抗，抵触，大抵,
邸,テイ,邸宅，邸内，私邸,
亭,テイ,亭主，料亭,
貞,テイ,貞淑，貞操，貞節,
帝,テイ,帝王，帝国，皇帝,
訂,テイ,訂正，改訂,
庭,テイ　,庭園，校庭，家庭,
,にわ,庭，庭先,
逓（遞）,テイ,逓信，逓送，逓減,
停,テイ,停止，停車，調停,
偵,テイ,偵察，探偵，内偵,
堤,テイ　,堤防，防波堤,
,つつみ,堤,
提,テイ　,提供，提案，前提,⇔下げる
,さげる,提げる，手提げ,
程,テイ　,程度，日程，過程,
,ほど,程，程遠い，身の程,
艇,テイ,艦艇，舟艇，競艇,
締,テイ　,締結,
,しまる　,締まる，締まり,⇔閉まる，絞まる
,しめる,締める，締め切る，引き締め,⇔閉める，絞める
諦,テイ　,諦観，諦念,
,あきらめる,諦める,
泥,デイ　,泥土，雲泥，拘泥,
,どろ,泥，泥沼，泥棒,
的,テキ　,的中，目的，科学的,
,まと,的，的外れ,
笛,テキ　,汽笛，警笛，牧笛,
,ふえ,笛，口笛,
摘,テキ　,摘要，摘発，指摘,
,つむ,摘む，摘み草,
滴,テキ　,水滴，点滴，一滴,
,しずく　,滴,
,したたる,滴る，滴り,
適,テキ,適切，適度，快適,
敵,テキ　,敵，敵意，匹敵,
,かたき,敵，敵役，商売敵,
溺,デキ　,溺愛，溺死,＊（（付）第２の３参照）
,おぼれる,溺れる,
迭,テツ,更迭,
哲,テツ,哲学，哲人，先哲,
鉄（鐵）,テツ,鉄道，鉄筋，鋼鉄,
徹,テツ,徹底，徹夜，貫徹,
撤,テツ,撤去，撤回，撤兵,
天,テン　,天地，天然，雨天,
,あめ　,天,
,　あま,天の川，天下り,
典,テン,典拠，古典，式典,
店,テン　,店舗，開店，本店,
,みせ,店，夜店,
点（點）,テン,点線，点火，採点,
展,テン,展示，展開，発展,
添,テン　,添加，添付，添削,⇔沿う
,そえる　,添える，添え手紙,
,そう,添う，付き添う,
転（轉）,テン　,転出，回転，運転,
,ころがる　,転がる,
,ころげる　,転げる,
,ころがす　,転がす,
,ころぶ,転ぶ,
塡,テン,装塡，補塡,＊（（付）第２の３参照）
田,デン　,田地，水田，油田,田舎（いなか）
,た,田，田植え,
伝（傳）,デン　,伝言，伝統，宣伝,伝馬船（てんません）
,つたわる　,伝わる,
,つたえる　,伝える，言い伝え,
,つたう,伝う,手伝（てつだ）う
殿,デン　,殿堂，宮殿，貴殿,
,テン　,御殿,
,との　,殿様，殿方,
,どの,○○殿,
電,デン,電気，電報，発電,
斗,ト,斗酒，北斗七星,
吐,ト　,吐露，吐血，音吐朗々,
,はく,吐く，吐き気,
妬,ト　,嫉妬,
,ねたむ,妬む,
徒,ト,徒歩，徒労，信徒,
途,ト,途上，帰途，前途,
都（都）,ト　,都会，都心，首都,
,ツ　,都合，都度,
,みやこ,都，都落ち,
渡,ト　,渡航，渡河，譲渡,
,わたる　,渡る，渡り,
,わたす,渡す，渡し,
塗,ト　,塗布，塗装，塗料,
,ぬる,塗る，塗り,
賭,ト　,賭場，賭博,＊（（付）第２の３参照）
,かける,賭ける，賭け,⇔掛ける，懸ける，架ける
土,ド　,土木，国土，粘土,土産（みやげ）
,ト　,土地,
,つち,土，赤土,
奴,ド,奴隷，守銭奴,
努,ド　,努力,⇔勤める，務める
,つとめる,努める，努めて〔副〕,
度,ド　,度胸，制度，限度,
,　ト　,法度,
,　タク　,支度,
,たび,度，度重なる，この度,
怒,ド　,怒号，怒気，激怒,
,いかる　,怒る，怒り，怒り狂う,
,おこる,怒る,
刀,トウ　,刀剣，短刀，名刀,太刀（たち）
,かたな,刀,竹刀（しない）
冬,トウ　,冬季，冬至，越冬,
,ふゆ,冬，冬枯れ,
灯（燈）,トウ　,灯火，電灯，点灯,⇔火
,ひ,灯,
当（當）,トウ　,当惑，当然，妥当,⇔宛てる，充てる
,あたる　,当たる，当たり,
